scope,activity_id,molecule_chembl_id,scaffold_key,cv_fold,reference_n,maximum_tanimoto,bin,nearest_tie_count,nearest_activity_ids,nearest_molecule_ids,nearest_scaffold_keys
cv_to_other_cv_folds,14763264,CHEMBL38182,O=C(Nc1ccccc1)Nc1cccc2[nH]nnc12,3,465,0.24193548387096775,"[0.2,0.3)",1,"[""14765326""]","[""CHEMBL1596896""]","[""O=C(Nc1ccccc1)Nc1cccc2ccccc12""]"
cv_to_other_cv_folds,14763265,CHEMBL183630,O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2cscn2)cc1,3,465,0.7808219178082192,"[0.6,1.0]",1,"[""14763409""]","[""CHEMBL184721""]","[""O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1""]"
cv_to_other_cv_folds,14763266,CHEMBL384962,c1ccc2c(-c3c[nH]c4ccccc34)ccnc2c1,4,467,0.40298507462686567,"[0.4,0.6)",1,"[""14759982""]","[""CHEMBL1917418""]","[""c1ccc(Sc2c[nH]c3ccccc23)cc1""]"
cv_to_other_cv_folds,14763272,CHEMBL576981,O=C1CC2CC(SC3CN(C4=NCCS4)C3)=CN12,1,462,0.1590909090909091,"[0,0.2)",1,"[""14762221""]","[""CHEMBL345937""]","[""O=c1cc2n(c3cc(N4CCNCC4)ccc13)CS2""]"
cv_to_other_cv_folds,14763273,CHEMBL1800526,c1ccc(CCc2nc3cccnc3[nH]2)nc1,3,465,0.4,"[0.4,0.6)",1,"[""14765395""]","[""CHEMBL51478""]","[""c1ccc(CSc2nc3ccccc3[nH]2)nc1""]"
cv_to_other_cv_folds,14763276,CHEMBL1916272,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,1,462,0.7017543859649122,"[0.6,1.0]",1,"[""14760002""]","[""CHEMBL1934266""]","[""O=S(=O)(Nc1ccn[nH]1)c1ccccc1""]"
cv_to_other_cv_folds,14763285,CHEMBL522460,O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3)CC2)CC1,1,462,0.26666666666666666,"[0.2,0.3)",1,"[""14762427""]","[""CHEMBL365123""]","[""O=c1ccn(Cc2ccccc2)c(=O)[nH]1""]"
cv_to_other_cv_folds,14763286,CHEMBL2018953,O=C(C1CCCCN1)N1CCN(c2nc(NCc3ccccc3)c3cccnc3n2)CC1,1,462,0.29411764705882354,"[0.2,0.3)",1,"[""14763458""]","[""CHEMBL1221660""]","[""c1ccc(NC2CCNCC2)nc1""]"
cv_to_other_cv_folds,14763288,CHEMBL559078,O=c1cnn(-c2ccccc2)c(=O)[nH]1,2,467,0.582089552238806,"[0.4,0.6)",1,"[""14761141""]","[""CHEMBL1779497""]","[""O=C(NCC1CCCCC1)c1cccc(-n2ncc(=O)[nH]c2=O)c1""]"
cv_to_other_cv_folds,14763289,CHEMBL551765,O=C(NCC1CCCCCC1)c1cccc(-c2cccnc2N2CCCCC2)c1,4,467,0.3780487804878049,"[0.3,0.4)",1,"[""14758988""]","[""CHEMBL2158834""]","[""c1ccc(OC2CCN(CC3CCN(c4ccccn4)CC3)CC2)cc1""]"
cv_to_other_cv_folds,14763295,CHEMBL2107366,S=c1[nH]cc(Cc2ccccc2)[nH]1,3,465,0.22448979591836735,"[0.2,0.3)",1,"[""14761181""]","[""CHEMBL686""]","[""c1ccc(Nc2ccccc2)cc1""]"
cv_to_other_cv_folds,14763298,CHEMBL2023489,O=C(Cc1ccc(Oc2ccnc3ccccc23)cc1)Nc1cn[nH]c1,2,467,0.35443037974683544,"[0.3,0.4)",1,"[""14765548""]","[""CHEMBL2097971""]","[""O=C(COc1ccnc2ccccc12)Nc1ccccc1""]"
cv_to_other_cv_folds,14763300,CHEMBL1945033,O=c1[nH]c2cccc(CCNCCc3cccc(CNCCc4ccccn4)c3)c2s1,2,467,0.7611940298507462,"[0.6,1.0]",1,"[""14761180""]","[""CHEMBL1945037""]","[""O=c1[nH]c2cccc(CCNCCc3cccc(CNCCCc4ccccc4)c3)c2s1""]"
cv_to_other_cv_folds,14763301,CHEMBL1944694,O=c1[nH]c2cccc(CCNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,0,467,0.9047619047619048,"[0.6,1.0]",1,"[""14763253""]","[""CHEMBL1945040""]","[""O=c1[nH]c2cccc(CCNCCc3ccc(CNCc4ccccc4)cc3)c2s1""]"
cv_to_other_cv_folds,14763302,CHEMBL1934418,O=S(=O)(Nc1ccnn1C1CCSCC1)c1ccccc1,0,467,0.8620689655172413,"[0.6,1.0]",1,"[""14761272""]","[""CHEMBL1934413""]","[""O=S(=O)(Nc1ccnn1C1CCC1)c1ccccc1""]"
cv_to_other_cv_folds,14763304,CHEMBL555033,O=C(CC1CCCCC1)Nc1cccc2ncccc12,3,465,0.37662337662337664,"[0.3,0.4)",1,"[""14765372""]","[""CHEMBL549620""]","[""O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(CN3CCNCC3)ccc12""]"
cv_to_other_cv_folds,14763310,CHEMBL837,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,3,465,0.20652173913043478,"[0.2,0.3)",1,"[""14761290""]","[""CHEMBL370492""]","[""c1ccc(Oc2c(-c3ccccc3)cnc3ccccc23)cc1""]"
cv_to_other_cv_folds,14763311,CHEMBL583042,O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3ccccc3)n2)c[nH]1,0,467,0.2222222222222222,"[0.2,0.3)",1,"[""14759778""]","[""CHEMBL1090089""]","[""O=c1[nH]c2ncncc2cc1Oc1ccccc1""]"
cv_to_other_cv_folds,14763322,CHEMBL521096,c1ccc(Nc2ccnc3ccc(N4CCNCC4)cc23)cc1,4,467,0.5384615384615384,"[0.4,0.6)",1,"[""14763441""]","[""CHEMBL1683035""]","[""c1ccc(Nc2cnnc3ccc(N4CCNCC4)cc23)cc1""]"
cv_to_other_cv_folds,14763330,CHEMBL1835918,c1cnnc(N2CC(COc3ccc(-c4ncon4)cc3)C2)c1,2,467,0.3835616438356164,"[0.3,0.4)",1,"[""14763407""]","[""CHEMBL2062774""]","[""c1cnnc(N2CCC(CCOc3ccc4cnoc4c3)CC2)c1""]"
cv_to_other_cv_folds,14763331,CHEMBL1951893,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,1,462,0.7746478873239436,"[0.6,1.0]",1,"[""14762363""]","[""CHEMBL1951898""]","[""O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)N2CCNCC2)CC1""]"
cv_to_other_cv_folds,14763344,CHEMBL1916279,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,1,462,0.625,"[0.6,1.0]",1,"[""14759894""]","[""CHEMBL1916278""]","[""O=C(NC1CCOCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1""]"
cv_to_other_cv_folds,14763345,CHEMBL1831214,c1ccc(-c2cccs2)cc1,1,462,0.3125,"[0.3,0.4)",1,"[""14759818""]","[""CHEMBL591931""]","[""c1ccc(-c2cccc3sccc23)cc1""]"
cv_to_other_cv_folds,14763346,CHEMBL208487,O=C(c1c(Cc2ccccc2)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1,1,462,0.7142857142857143,"[0.6,1.0]",1,"[""14765468""]","[""CHEMBL205807""]","[""O=C(c1c(Cc2c[nH]c3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1""]"
cv_to_other_cv_folds,14763347,CHEMBL1916270,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccc(-c2cnco2)cc1,1,462,0.5416666666666666,"[0.4,0.6)",1,"[""14764474""]","[""CHEMBL1916267""]","[""O=S(=O)(Nc1ccnn1Cc1ccccc1)c1ccccc1""]"
cv_to_other_cv_folds,14763348,CHEMBL550167,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,3,465,0.5873015873015873,"[0.4,0.6)",1,"[""14763366""]","[""CHEMBL393384""]","[""O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(OC2CCNCC2)c1""]"
cv_to_other_cv_folds,14763350,CHEMBL633,O=C(c1ccccc1)c1coc2ccccc12,3,465,0.2328767123287671,"[0.2,0.3)",1,"[""14759846""]","[""CHEMBL1464""]","[""O=c1oc2ccccc2cc1Cc1ccccc1""]"
cv_to_other_cv_folds,14763352,CHEMBL1951908,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)C2CCNCC2)CC1,3,465,0.8055555555555556,"[0.6,1.0]",1,"[""14762363""]","[""CHEMBL1951898""]","[""O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)N2CCNCC2)CC1""]"
cv_to_other_cv_folds,14763353,CHEMBL1945035,O=c1[nH]c2cccc(CCNCCc3ccccc3CNCCc3ccccc3)c2s1,2,467,0.85,"[0.6,1.0]",1,"[""14763254""]","[""CHEMBL1944692""]","[""O=c1[nH]c2cccc(CCNCCc3ccc(CNCCc4ccccc4)cc3)c2s1""]"
cv_to_other_cv_folds,14763358,CHEMBL1734492,c1ccc(CNc2ccc3c(c2)CCC3)cc1,2,467,0.26785714285714285,"[0.2,0.3)",1,"[""14763345""]","[""CHEMBL1831214""]","[""c1ccc(-c2cccs2)cc1""]"
cv_to_other_cv_folds,14763359,CHEMBL481230,c1ccc(Nc2ccnc3ccccc23)cc1,0,467,0.38461538461538464,"[0.3,0.4)",1,"[""14763322""]","[""CHEMBL521096""]","[""c1ccc(Nc2ccnc3ccc(N4CCNCC4)cc23)cc1""]"
cv_to_other_cv_folds,14763360,CHEMBL2312185,c1cc(Nc2nccc(-c3cncs3)n2)cc(N2CCCNCC2)c1,2,467,0.9365079365079365,"[0.6,1.0]",1,"[""14762353""]","[""CHEMBL2348642""]","[""c1cc(Nc2nccc(-c3cncs3)n2)cc(N2CCNCC2)c1""]"
cv_to_other_cv_folds,14763361,CHEMBL213100,O=C(Oc1ccccc1)N(c1ccccc1)c1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,2,467,0.35714285714285715,"[0.3,0.4)",1,"[""14762304""]","[""CHEMBL2031225""]","[""O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1ccccc1""]"
cv_to_other_cv_folds,14763366,CHEMBL393384,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(OC2CCNCC2)c1,1,462,0.6296296296296297,"[0.6,1.0]",1,"[""14762388""]","[""CHEMBL129982""]","[""O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1""]"
cv_to_other_cv_folds,14763367,CHEMBL421604,O=S(=O)(CCCOCCc1ccccc1)CCNCCc1cccc2ncsc12,3,465,0.6029411764705882,"[0.6,1.0]",1,"[""14764454""]","[""CHEMBL110861""]","[""c1ccc(CCOCCCOCCNCCc2cccc3ncsc23)cc1""]"
cv_to_other_cv_folds,14763368,CHEMBL2171026,O=C(c1ccc(-c2nn[nH]n2)cc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,0,467,0.4857142857142857,"[0.4,0.6)",1,"[""14759910""]","[""CHEMBL2158815""]","[""c1ccc(CN2CCC(N3CCC(Oc4ccccc4)CC3)CC2)cc1""]"
cv_to_other_cv_folds,14763369,CHEMBL1405928,c1ccc(CSc2nc3cccnc3[nH]2)cc1,3,465,0.4117647058823529,"[0.4,0.6)",1,"[""14759908""]","[""CHEMBL1082811""]","[""O=c1cc(-c2ccccc2)nc(SCc2ccccc2)[nH]1""]"
cv_to_other_cv_folds,14763370,CHEMBL189181,c1ccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)cc1,0,467,0.2777777777777778,"[0.2,0.3)",1,"[""14761289""]","[""CHEMBL1472189""]","[""O=C(Cc1ccccc1)Nc1nc2ccccc2[nH]1""]"
cv_to_other_cv_folds,14763376,CHEMBL153064,O=c1ccc2ccccc2o1,1,462,0.28846153846153844,"[0.2,0.3)",1,"[""14759846""]","[""CHEMBL1464""]","[""O=c1oc2ccccc2cc1Cc1ccccc1""]"
cv_to_other_cv_folds,14763387,CHEMBL320714,c1ccc(CCOCCCCCCNCCc2cccc3ncsc23)cc1,0,467,0.9019607843137255,"[0.6,1.0]",1,"[""14762455""]","[""CHEMBL108546""]","[""c1ccc(CCOCCOCCCNCCc2cccc3ncsc23)cc1""]"
cv_to_other_cv_folds,14763395,CHEMBL1096435,O=C(Nc1nccs1)C(CC1CCCC1)c1ccccc1,2,467,0.4714285714285714,"[0.4,0.6)",1,"[""14763450""]","[""CHEMBL1164184""]","[""O=C(Nc1nccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1""]"
cv_to_other_cv_folds,14763397,CHEMBL219861,O=C(c1c(Cc2ccnc3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCO1,4,467,0.7532467532467533,"[0.6,1.0]",1,"[""14764298""]","[""CHEMBL205742""]","[""O=C(c1c(Cc2ccnc3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1""]"
cv_to_other_cv_folds,14763398,CHEMBL787,C(=Cc1ccc2ccccc2n1)c1cccc(C(CCc2ccccc2)SCC2CC2)c1,2,467,0.20754716981132076,"[0.2,0.3)",1,"[""14759981""]","[""CHEMBL1689129""]","[""O=C(Cc1ccccc1)N1CCN(Cc2ccccc2)CC1""]"
cv_to_other_cv_folds,14763402,CHEMBL1371,O=c1[nH]c2ccccc2o1,4,467,0.2653061224489796,"[0.2,0.3)",1,"[""14762396""]","[""CHEMBL129198""]","[""O=C(c1cc2ccccc2[nH]1)N1CCNCC1""]"
cv_to_other_cv_folds,14763407,CHEMBL2062774,c1cnnc(N2CCC(CCOc3ccc4cnoc4c3)CC2)c1,1,462,0.6615384615384615,"[0.6,1.0]",1,"[""14759902""]","[""CHEMBL426823""]","[""c1cnnc(N2CCC(CCOc3ccc4ncoc4c3)CC2)c1""]"
cv_to_other_cv_folds,14763408,CHEMBL258282,c1ccc(COc2ccc(Nc3ncnc4[nH]nc(OCCN5CCNCC5)c34)cc2)nc1,2,467,0.4177215189873418,"[0.4,0.6)",1,"[""14762273""]","[""CHEMBL371888""]","[""c1ccc(COc2ccc(Nc3ncnc4ccccc34)cc2)nc1""]"
cv_to_other_cv_folds,14763409,CHEMBL184721,O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1,1,462,0.8028169014084507,"[0.6,1.0]",1,"[""14759973""]","[""CHEMBL184012""]","[""O=C(Nc1cccc(NC(=O)c2ccnc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1""]"
cv_to_other_cv_folds,14763410,CHEMBL95,c1ccc2nc3c(cc2c1)CCCC3,3,465,0.2894736842105263,"[0.2,0.3)",1,"[""14762356""]","[""CHEMBL329785""]","[""c1ccc2scnc2c1""]"
cv_to_other_cv_folds,14763411,CHEMBL1951906,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)C2CCNCC2)CC1,3,465,0.6805555555555556,"[0.6,1.0]",2,"[""14762451"",""14763331""]","[""CHEMBL1951902"",""CHEMBL1951893""]","[""O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)N2CCCCC2)CC1"",""O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1""]"
cv_to_other_cv_folds,14763419,CHEMBL267144,O=C1CNc2ccccc2CCN1,4,467,0.2545454545454545,"[0.2,0.3)",2,"[""14761250"",""14761385""]","[""CHEMBL72"",""CHEMBL11""]","[""c1ccc2c(c1)CCc1ccccc1N2"",""c1ccc2c(c1)CCc1ccccc1N2""]"
cv_to_other_cv_folds,14763420,CHEMBL91428,c1ccc2cc(Nc3ncnc4ccccc34)ncc2c1,4,467,0.25301204819277107,"[0.2,0.3)",1,"[""14763359""]","[""CHEMBL481230""]","[""c1ccc(Nc2ccnc3ccccc23)cc1""]"
cv_to_other_cv_folds,14763424,CHEMBL1916281,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,1,462,0.7192982456140351,"[0.6,1.0]",1,"[""14763500""]","[""CHEMBL1934270""]","[""O=S(=O)(Nc1ccn[nH]1)c1ccccc1""]"
cv_to_other_cv_folds,14763425,CHEMBL1770469,O=C(NCc1nc2ccccc2[nH]1)c1cnccn1,3,465,0.5333333333333333,"[0.4,0.6)",1,"[""14763498""]","[""CHEMBL1770297""]","[""O=C(NCc1nc2ccccc2[nH]1)c1cc2ccccc2o1""]"
cv_to_other_cv_folds,14763426,CHEMBL444884,c1ccc(-c2cccs2)cc1,1,462,0.2978723404255319,"[0.2,0.3)",1,"[""14761365""]","[""CHEMBL568904""]","[""c1cnc2sccc2c1""]"
cv_to_other_cv_folds,14763427,CHEMBL380947,c1ccc(CSc2ncc3scnc3n2)cc1,4,467,0.5205479452054794,"[0.4,0.6)",1,"[""14764522""]","[""CHEMBL396043""]","[""c1ccc(CSc2ncc3sc(NC4CC4)nc3n2)cc1""]"
cv_to_other_cv_folds,14763430,CHEMBL33899,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,0,467,0.34375,"[0.3,0.4)",1,"[""14761290""]","[""CHEMBL370492""]","[""c1ccc(Oc2c(-c3ccccc3)cnc3ccccc23)cc1""]"
cv_to_other_cv_folds,14763432,CHEMBL1917434,c1ccc(Sc2c[nH]c3ccccc23)cc1,3,465,0.5161290322580645,"[0.4,0.6)",1,"[""14759823""]","[""CHEMBL1917461""]","[""c1ccc(Sc2c[nH]c3cccnc23)cc1""]"
cv_to_other_cv_folds,14763437,CHEMBL1302675,O=C(CSc1nnc(-c2ccccc2)[nH]1)Nc1ccon1,2,467,0.8035714285714286,"[0.6,1.0]",1,"[""14760014""]","[""CHEMBL1363924""]","[""O=C(CSc1nnc(-c2cccnc2)[nH]1)Nc1ccon1""]"
cv_to_other_cv_folds,14763441,CHEMBL1683035,c1ccc(Nc2cnnc3ccc(N4CCNCC4)cc23)cc1,2,467,0.5384615384615384,"[0.4,0.6)",1,"[""14763322""]","[""CHEMBL521096""]","[""c1ccc(Nc2ccnc3ccc(N4CCNCC4)cc23)cc1""]"
cv_to_other_cv_folds,14763442,CHEMBL1934415,O=S(=O)(Nc1ccnn1C1CCCCC1)c1ccccc1,2,467,0.9814814814814815,"[0.6,1.0]",1,"[""14762449""]","[""CHEMBL1934414""]","[""O=S(=O)(Nc1ccnn1C1CCCC1)c1ccccc1""]"
cv_to_other_cv_folds,14763444,CHEMBL205526,O=c1[nH]c(=O)c2cc(Cc3cccc4ccccc34)sc2[nH]1,0,467,0.5128205128205128,"[0.4,0.6)",1,"[""14759984""]","[""CHEMBL383696""]","[""O=c1[nH]c(=O)c2c(SC3CCCC3)c(Cc3ccccc3)sc2[nH]1""]"
cv_to_other_cv_folds,14763445,CHEMBL564366,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2ncccc12,3,465,0.5342465753424658,"[0.4,0.6)",1,"[""14765372""]","[""CHEMBL549620""]","[""O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(CN3CCNCC3)ccc12""]"
cv_to_other_cv_folds,14763446,CHEMBL1807818,O=c1[nH]c2cccc(CCNCCCSCCOCCc3ccccc3)c2s1,2,467,0.873015873015873,"[0.6,1.0]",1,"[""14765354""]","[""CHEMBL1807817""]","[""O=c1[nH]c2cccc(CCNCCSCCCOCCc3ccccc3)c2s1""]"
cv_to_other_cv_folds,14763447,CHEMBL557697,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc2nc(-c3ccccc3)ccc12,0,467,0.5217391304347826,"[0.4,0.6)",1,"[""14764523""]","[""CHEMBL550902""]","[""O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(-c2cccnc2)c1""]"
cv_to_other_cv_folds,14763449,CHEMBL1605684,O=c1ccn(Cc2ccccc2)c(=O)n1Cc1ccccc1,3,465,0.34615384615384615,"[0.3,0.4)",1,"[""14762427""]","[""CHEMBL365123""]","[""O=c1ccn(Cc2ccccc2)c(=O)[nH]1""]"
cv_to_other_cv_folds,14763450,CHEMBL1164184,O=C(Nc1nccs1)C(CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,0,467,0.4714285714285714,"[0.4,0.6)",2,"[""14763395"",""14764355""]","[""CHEMBL1096435"",""CHEMBL1094168""]","[""O=C(Nc1nccs1)C(CC1CCCC1)c1ccccc1"",""O=C(Nc1nccs1)C(CC1CCCC1)c1ccccc1""]"
cv_to_other_cv_folds,14763454,CHEMBL2338020,c1c[nH+]c2cc(Sc3nc(N4CC5CC5C4)c4cc[nH]c4n3)cnc2c1,3,465,0.19444444444444445,"[0,0.2)",1,"[""14763408""]","[""CHEMBL258282""]","[""c1ccc(COc2ccc(Nc3ncnc4[nH]nc(OCCN5CCNCC5)c34)cc2)nc1""]"
cv_to_other_cv_folds,14763455,CHEMBL1091137,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,0,467,0.38461538461538464,"[0.3,0.4)",1,"[""14761290""]","[""CHEMBL370492""]","[""c1ccc(Oc2c(-c3ccccc3)cnc3ccccc23)cc1""]"
cv_to_other_cv_folds,14763457,CHEMBL1921944,O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccc1,1,462,0.6842105263157895,"[0.6,1.0]",1,"[""14763499""]","[""CHEMBL1922048""]","[""O=C(C[N+]12CCC(CC1)C(OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccncn1""]"
cv_to_other_cv_folds,14763458,CHEMBL1221660,c1ccc(NC2CCNCC2)nc1,0,467,0.29411764705882354,"[0.2,0.3)",1,"[""14763286""]","[""CHEMBL2018953""]","[""O=C(C1CCCCN1)N1CCN(c2nc(NCc3ccccc3)c3cccnc3n2)CC1""]"
cv_to_other_cv_folds,14763462,CHEMBL1483,c1ccc2[nH]cnc2c1,0,467,0.38333333333333336,"[0.3,0.4)",1,"[""14761289""]","[""CHEMBL1472189""]","[""O=C(Cc1ccccc1)Nc1nc2ccccc2[nH]1""]"
cv_to_other_cv_folds,14763463,CHEMBL569738,c1ccc(CNc2cncc(Nc3cc[nH]n3)n2)nc1,0,467,0.74,"[0.6,1.0]",1,"[""14762294""]","[""CHEMBL570899""]","[""c1cnc(CNc2cncc(Nc3cc[nH]n3)n2)nc1""]"
cv_to_other_cv_folds,14763464,CHEMBL1094250,O=C(NCCc1ccccc1)c1cccc2cc(-c3ccc4c(C(=O)NCCc5ccccc5)cccc4c3)ccc12,2,467,0.265625,"[0.2,0.3)",1,"[""14759846""]","[""CHEMBL1464""]","[""O=c1oc2ccccc2cc1Cc1ccccc1""]"
cv_to_other_cv_folds,14763466,CHEMBL1963462,O=C(OC1CC[NH2+]CC1)C(c1ccccc1)C1CCCC1,4,467,0.8809523809523809,"[0.6,1.0]",1,"[""14764329""]","[""CHEMBL1963231""]","[""O=C(OC1CC[NH2+]C1)C(c1ccccc1)C1CCCC1""]"
cv_to_other_cv_folds,14763468,CHEMBL1945044,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,3,465,0.7313432835820896,"[0.6,1.0]",1,"[""14761180""]","[""CHEMBL1945037""]","[""O=c1[nH]c2cccc(CCNCCc3cccc(CNCCCc4ccccc4)c3)c2s1""]"
cv_to_other_cv_folds,14763469,CHEMBL110999,c1ccc(CCOCCOCCCNCCc2cccc3ncsc23)cc1,3,465,0.6610169491525424,"[0.6,1.0]",1,"[""14764454""]","[""CHEMBL110861""]","[""c1ccc(CCOCCCOCCNCCc2cccc3ncsc23)cc1""]"
cv_to_other_cv_folds,14763470,CHEMBL1916261,O=S(=O)(Nc1cnnn1-c1ccccc1)c1ccccc1,0,467,0.6949152542372882,"[0.6,1.0]",2,"[""14763276"",""14764438""]","[""CHEMBL1916272"",""CHEMBL1916082""]","[""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1"",""O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1""]"
cv_to_other_cv_folds,14763471,CHEMBL1800472,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,3,465,0.6712328767123288,"[0.6,1.0]",2,"[""14763446"",""14765354""]","[""CHEMBL1807818"",""CHEMBL1807817""]","[""O=c1[nH]c2cccc(CCNCCCSCCOCCc3ccccc3)c2s1"",""O=c1[nH]c2cccc(CCNCCSCCCOCCc3ccccc3)c2s1""]"
cv_to_other_cv_folds,14763472,CHEMBL1807871,O=c1[nH]c2cccc(CCNCCCSCCNCCc3ccccc3)c2s1,4,467,0.6266666666666667,"[0.6,1.0]",1,"[""14764383""]","[""CHEMBL1945041""]","[""O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1""]"
cv_to_other_cv_folds,14763473,CHEMBL414017,c1ccc(CNc2ccc3ncncc3c2)cc1,3,465,0.25806451612903225,"[0.2,0.3)",1,"[""14761285""]","[""CHEMBL380936""]","[""c1ccc(CNc2ncc3ncn(Cc4ccccc4)c3n2)cc1""]"
cv_to_other_cv_folds,14763475,CHEMBL833,c1ccc(CN2CCc3sccc3C2)cc1,2,467,0.2638888888888889,"[0.2,0.3)",1,"[""14759981""]","[""CHEMBL1689129""]","[""O=C(Cc1ccccc1)N1CCN(Cc2ccccc2)CC1""]"
cv_to_other_cv_folds,14763476,CHEMBL1631889,C(#Cc1n[nH]c2ccccc12)c1ccccc1,3,465,0.28205128205128205,"[0.2,0.3)",1,"[""14765408""]","[""CHEMBL275224""]","[""c1ccc2c(c1)[nH]c1cnccc12""]"
cv_to_other_cv_folds,14763484,CHEMBL2216859,c1cc(-c2cc(-c3ncc(CN4CCNCC4)o3)c3cn[nH]c3c2)c2cc[nH]c2c1,1,462,0.5657894736842105,"[0.4,0.6)",1,"[""14765473""]","[""CHEMBL2216839""]","[""c1cc(-c2cc(-c3nnc(CN4CCOCC4)o3)c3cn[nH]c3c2)c2cc[nH]c2c1""]"
cv_to_other_cv_folds,14763486,CHEMBL111402,c1ccc2c(CCOCCSCCCNCCc3cccc4ncsc34)cccc2c1,2,467,0.6153846153846154,"[0.6,1.0]",1,"[""14762455""]","[""CHEMBL108546""]","[""c1ccc(CCOCCOCCCNCCc2cccc3ncsc23)cc1""]"
cv_to_other_cv_folds,14763487,CHEMBL186995,O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,0,467,0.3275862068965517,"[0.3,0.4)",1,"[""14765314""]","[""CHEMBL336619""]","[""O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1""]"
cv_to_other_cv_folds,14763488,CHEMBL1917436,c1ccc(Sc2c[nH]c3ccccc23)cc1,3,465,0.5689655172413793,"[0.4,0.6)",1,"[""14759823""]","[""CHEMBL1917461""]","[""c1ccc(Sc2c[nH]c3cccnc23)cc1""]"
cv_to_other_cv_folds,14763495,CHEMBL554,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,0,467,0.5617977528089888,"[0.4,0.6)",1,"[""14764500""]","[""CHEMBL2347404""]","[""c1ccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2)cc1""]"
cv_to_other_cv_folds,14763498,CHEMBL1770297,O=C(NCc1nc2ccccc2[nH]1)c1cc2ccccc2o1,2,467,0.8194444444444444,"[0.6,1.0]",1,"[""14762330""]","[""CHEMBL1770476""]","[""O=C(NCc1nc2cnccc2[nH]1)c1cc2ccccc2o1""]"
